plate_id Fibroblast_id cell_culture well time Interval OCR cell_n Treat Sample_Name
20130503_1438 NHDF NHDF_20130503_1438 A3 1 Int1 34.2466064338591 12604.5661553212 Initial NHDF_20130503_1438_A3_1
20130503_1438 NHDF NHDF_20130503_1438 A3 2 Int1 33.3208428527323 12604.5661553212 Initial NHDF_20130503_1438_A3_2
20130503_1438 NHDF NHDF_20130503_1438 A3 3 Int1 33.7424965768456 12604.5661553212 Initial NHDF_20130503_1438_A3_3
20130503_1438 NHDF NHDF_20130503_1438 A3 4 Int2 15.2228585749365 12604.5661553212 OLIGOMYCIN NHDF_20130503_1438_A3_4
20130503_1438 NHDF NHDF_20130503_1438 A3 5 Int2 14.7869657679615 12604.5661553212 OLIGOMYCIN NHDF_20130503_1438_A3_5
20130503_1438 NHDF NHDF_20130503_1438 A3 6 Int2 13.8033936609755 12604.5661553212 OLIGOMYCIN NHDF_20130503_1438_A3_6
20130503_1438 NHDF NHDF_20130503_1438 A3 7 Int3 67.44095154721 12604.5661553212 FCCP NHDF_20130503_1438_A3_7
20130503_1438 NHDF NHDF_20130503_1438 A3 8 Int3 70.1993718974617 12604.5661553212 FCCP NHDF_20130503_1438_A3_8
20130503_1438 NHDF NHDF_20130503_1438 A3 9 Int3 68.4477015582505 12604.5661553212 FCCP NHDF_20130503_1438_A3_9
20130503_1438 NHDF NHDF_20130503_1438 A3 10 Int4 10.2772089446384 12604.5661553212 ROTENONE NHDF_20130503_1438_A3_10
20130503_1438 NHDF NHDF_20130503_1438 A3 11 Int4 9.14055880401273 12604.5661553212 ROTENONE NHDF_20130503_1438_A3_11
20130503_1438 NHDF NHDF_20130503_1438 A3 12 Int4 9.09253088084346 12604.5661553212 ROTENONE NHDF_20130503_1438_A3_12
20130503_1438 71215 71215_20130503_1438 A4 1 Int1 57.8880120906394 14610.7981783317 Initial 71215_20130503_1438_A4_1
20130503_1438 71215 71215_20130503_1438 A4 2 Int1 57.1956836213201 14610.7981783317 Initial 71215_20130503_1438_A4_2
20130503_1438 71215 71215_20130503_1438 A4 3 Int1 58.0571726933759 14610.7981783317 Initial 71215_20130503_1438_A4_3
20130503_1438 71215 71215_20130503_1438 A4 4 Int2 20.7944937697019 14610.7981783317 OLIGOMYCIN 71215_20130503_1438_A4_4
20130503_1438 71215 71215_20130503_1438 A4 5 Int2 18.1685659548238 14610.7981783317 OLIGOMYCIN 71215_20130503_1438_A4_5
20130503_1438 71215 71215_20130503_1438 A4 6 Int2 18.0499525182264 14610.7981783317 OLIGOMYCIN 71215_20130503_1438_A4_6
20130503_1438 71215 71215_20130503_1438 A4 7 Int3 129.319864070035 14610.7981783317 FCCP 71215_20130503_1438_A4_7
20130503_1438 71215 71215_20130503_1438 A4 8 Int3 128.150435305891 14610.7981783317 FCCP 71215_20130503_1438_A4_8
20130503_1438 71215 71215_20130503_1438 A4 9 Int3 126.697739439193 14610.7981783317 FCCP 71215_20130503_1438_A4_9
20130503_1438 71215 71215_20130503_1438 A4 10 Int4 13.0903714172043 14610.7981783317 ROTENONE 71215_20130503_1438_A4_10
20130503_1438 71215 71215_20130503_1438 A4 11 Int4 13.1696500023227 14610.7981783317 ROTENONE 71215_20130503_1438_A4_11
20130503_1438 71215 71215_20130503_1438 A4 12 Int4 13.8101939819817 14610.7981783317 ROTENONE 71215_20130503_1438_A4_12
20130503_1438 71215 71215_20130503_1438 A5 1 Int1 52.3544852296118 13812.6198465964 Initial 71215_20130503_1438_A5_1
20130503_1438 71215 71215_20130503_1438 A5 2 Int1 51.4115322951965 13812.6198465964 Initial 71215_20130503_1438_A5_2
20130503_1438 71215 71215_20130503_1438 A5 3 Int1 51.0906873649121 13812.6198465964 Initial 71215_20130503_1438_A5_3
20130503_1438 71215 71215_20130503_1438 A5 4 Int2 19.4851000690234 13812.6198465964 OLIGOMYCIN 71215_20130503_1438_A5_4
20130503_1438 71215 71215_20130503_1438 A5 5 Int2 17.4467082168709 13812.6198465964 OLIGOMYCIN 71215_20130503_1438_A5_5
20130503_1438 71215 71215_20130503_1438 A5 6 Int2 15.7969924495847 13812.6198465964 OLIGOMYCIN 71215_20130503_1438_A5_6
20130503_1438 71215 71215_20130503_1438 A5 7 Int3 113.866761752394 13812.6198465964 FCCP 71215_20130503_1438_A5_7
20130503_1438 71215 71215_20130503_1438 A5 8 Int3 114.127968321686 13812.6198465964 FCCP 71215_20130503_1438_A5_8
20130503_1438 71215 71215_20130503_1438 A5 9 Int3 113.226312836949 13812.6198465964 FCCP 71215_20130503_1438_A5_9
20130503_1438 71215 71215_20130503_1438 A5 10 Int4 10.0437770985792 13812.6198465964 ROTENONE 71215_20130503_1438_A5_10
20130503_1438 71215 71215_20130503_1438 A5 11 Int4 11.621436744463 13812.6198465964 ROTENONE 71215_20130503_1438_A5_11
20130503_1438 71215 71215_20130503_1438 A5 12 Int4 10.5445299584251 13812.6198465964 ROTENONE 71215_20130503_1438_A5_12
20130503_1438 71215 71215_20130503_1438 A6 1 Int1 71.7165885615149 14540.0886864813 Initial 71215_20130503_1438_A6_1
20130503_1438 71215 71215_20130503_1438 A6 2 Int1 70.1581533071849 14540.0886864813 Initial 71215_20130503_1438_A6_2
20130503_1438 71215 71215_20130503_1438 A6 3 Int1 71.1022539270732 14540.0886864813 Initial 71215_20130503_1438_A6_3
20130503_1438 71215 71215_20130503_1438 A6 4 Int2 30.1206244012389 14540.0886864813 OLIGOMYCIN 71215_20130503_1438_A6_4
20130503_1438 71215 71215_20130503_1438 A6 5 Int2 29.5461216697907 14540.0886864813 OLIGOMYCIN 71215_20130503_1438_A6_5
20130503_1438 71215 71215_20130503_1438 A6 6 Int2 28.6529695250485 14540.0886864813 OLIGOMYCIN 71215_20130503_1438_A6_6
20130503_1438 71215 71215_20130503_1438 A6 7 Int3 139.394533248058 14540.0886864813 FCCP 71215_20130503_1438_A6_7
20130503_1438 71215 71215_20130503_1438 A6 8 Int3 142.785469041553 14540.0886864813 FCCP 71215_20130503_1438_A6_8
20130503_1438 71215 71215_20130503_1438 A6 9 Int3 143.192601660498 14540.0886864813 FCCP 71215_20130503_1438_A6_9
20130503_1438 71215 71215_20130503_1438 A6 10 Int4 13.3185338997616 14540.0886864813 ROTENONE 71215_20130503_1438_A6_10
20130503_1438 71215 71215_20130503_1438 A6 11 Int4 20.0385294669211 14540.0886864813 ROTENONE 71215_20130503_1438_A6_11
20130503_1438 71215 71215_20130503_1438 A6 12 Int4 20.1435810484041 14540.0886864813 ROTENONE 71215_20130503_1438_A6_12
20130503_1438 NHDF NHDF_20130503_1438 B1 1 Int1 34.4555376341257 13037.2123681687 Initial NHDF_20130503_1438_B1_1
20130503_1438 NHDF NHDF_20130503_1438 B1 2 Int1 31.562457460011 13037.2123681687 Initial NHDF_20130503_1438_B1_2
20130503_1438 NHDF NHDF_20130503_1438 B1 3 Int1 32.763875904204 13037.2123681687 Initial NHDF_20130503_1438_B1_3
20130503_1438 NHDF NHDF_20130503_1438 B1 4 Int2 14.0751331167739 13037.2123681687 OLIGOMYCIN NHDF_20130503_1438_B1_4
20130503_1438 NHDF NHDF_20130503_1438 B1 5 Int2 13.2114140338379 13037.2123681687 OLIGOMYCIN NHDF_20130503_1438_B1_5
20130503_1438 NHDF NHDF_20130503_1438 B1 6 Int2 12.7524742454235 13037.2123681687 OLIGOMYCIN NHDF_20130503_1438_B1_6
20130503_1438 NHDF NHDF_20130503_1438 B1 7 Int3 65.1056361418199 13037.2123681687 FCCP NHDF_20130503_1438_B1_7
20130503_1438 NHDF NHDF_20130503_1438 B1 8 Int3 61.802313042888 13037.2123681687 FCCP NHDF_20130503_1438_B1_8
20130503_1438 NHDF NHDF_20130503_1438 B1 9 Int3 60.1900908586655 13037.2123681687 FCCP NHDF_20130503_1438_B1_9
20130503_1438 NHDF NHDF_20130503_1438 B1 10 Int4 8.18756562918619 13037.2123681687 ROTENONE NHDF_20130503_1438_B1_10
20130503_1438 NHDF NHDF_20130503_1438 B1 11 Int4 9.20631269340176 13037.2123681687 ROTENONE NHDF_20130503_1438_B1_11
20130503_1438 NHDF NHDF_20130503_1438 B1 12 Int4 8.90919183514286 13037.2123681687 ROTENONE NHDF_20130503_1438_B1_12
20130503_1438 NHDF NHDF_20130503_1438 B2 1 Int1 62.9952092056558 12416.4069990412 Initial NHDF_20130503_1438_B2_1
20130503_1438 NHDF NHDF_20130503_1438 B2 2 Int1 57.6460466116293 12416.4069990412 Initial NHDF_20130503_1438_B2_2
20130503_1438 NHDF NHDF_20130503_1438 B2 3 Int1 56.9689465557751 12416.4069990412 Initial NHDF_20130503_1438_B2_3
20130503_1438 NHDF NHDF_20130503_1438 B2 4 Int2 23.5976482145015 12416.4069990412 OLIGOMYCIN NHDF_20130503_1438_B2_4
20130503_1438 NHDF NHDF_20130503_1438 B2 5 Int2 23.9577791975879 12416.4069990412 OLIGOMYCIN NHDF_20130503_1438_B2_5
20130503_1438 NHDF NHDF_20130503_1438 B2 6 Int2 22.4346904354697 12416.4069990412 OLIGOMYCIN NHDF_20130503_1438_B2_6
20130503_1438 NHDF NHDF_20130503_1438 B2 7 Int3 104.483475089833 12416.4069990412 FCCP NHDF_20130503_1438_B2_7
20130503_1438 NHDF NHDF_20130503_1438 B2 8 Int3 106.238150365044 12416.4069990412 FCCP NHDF_20130503_1438_B2_8
20130503_1438 NHDF NHDF_20130503_1438 B2 9 Int3 103.529100815526 12416.4069990412 FCCP NHDF_20130503_1438_B2_9
20130503_1438 NHDF NHDF_20130503_1438 B2 10 Int4 14.9608516474499 12416.4069990412 ROTENONE NHDF_20130503_1438_B2_10
20130503_1438 NHDF NHDF_20130503_1438 B2 11 Int4 15.1262952797036 12416.4069990412 ROTENONE NHDF_20130503_1438_B2_11
20130503_1438 NHDF NHDF_20130503_1438 B2 12 Int4 15.4363445117407 12416.4069990412 ROTENONE NHDF_20130503_1438_B2_12
20130503_1438 NHDF NHDF_20130503_1438 B3 1 Int1 51.476312449507 13194.211409396 Initial NHDF_20130503_1438_B3_1
20130503_1438 NHDF NHDF_20130503_1438 B3 2 Int1 62.693549704498 13194.211409396 Initial NHDF_20130503_1438_B3_2
20130503_1438 NHDF NHDF_20130503_1438 B3 3 Int1 59.1426114512169 13194.211409396 Initial NHDF_20130503_1438_B3_3
20130503_1438 NHDF NHDF_20130503_1438 B3 4 Int2 28.9909197287053 13194.211409396 OLIGOMYCIN NHDF_20130503_1438_B3_4
20130503_1438 NHDF NHDF_20130503_1438 B3 5 Int2 27.5631960302205 13194.211409396 OLIGOMYCIN NHDF_20130503_1438_B3_5
20130503_1438 NHDF NHDF_20130503_1438 B3 6 Int2 25.8672555780171 13194.211409396 OLIGOMYCIN NHDF_20130503_1438_B3_6
20130503_1438 NHDF NHDF_20130503_1438 B3 7 Int3 129.87396715954 13194.211409396 FCCP NHDF_20130503_1438_B3_7
20130503_1438 NHDF NHDF_20130503_1438 B3 8 Int3 123.54338989303 13194.211409396 FCCP NHDF_20130503_1438_B3_8
20130503_1438 NHDF NHDF_20130503_1438 B3 9 Int3 120.992207765385 13194.211409396 FCCP NHDF_20130503_1438_B3_9
20130503_1438 NHDF NHDF_20130503_1438 B3 10 Int4 13.3648404108125 13194.211409396 ROTENONE NHDF_20130503_1438_B3_10
20130503_1438 NHDF NHDF_20130503_1438 B3 11 Int4 15.3359664070096 13194.211409396 ROTENONE NHDF_20130503_1438_B3_11
20130503_1438 NHDF NHDF_20130503_1438 B3 12 Int4 16.8462612586492 13194.211409396 ROTENONE NHDF_20130503_1438_B3_12
20130503_1438 71215 71215_20130503_1438 B4 1 Int1 82.1696369923162 14655.1414189837 Initial 71215_20130503_1438_B4_1
20130503_1438 71215 71215_20130503_1438 B4 2 Int1 76.1217580028515 14655.1414189837 Initial 71215_20130503_1438_B4_2
20130503_1438 71215 71215_20130503_1438 B4 3 Int1 74.5941076136904 14655.1414189837 Initial 71215_20130503_1438_B4_3
20130503_1438 71215 71215_20130503_1438 B4 4 Int2 39.6516157291802 14655.1414189837 OLIGOMYCIN 71215_20130503_1438_B4_4
20130503_1438 71215 71215_20130503_1438 B4 5 Int2 31.6133671886295 14655.1414189837 OLIGOMYCIN 71215_20130503_1438_B4_5
20130503_1438 71215 71215_20130503_1438 B4 6 Int2 30.3648958741044 14655.1414189837 OLIGOMYCIN 71215_20130503_1438_B4_6
20130503_1438 71215 71215_20130503_1438 B4 7 Int3 151.247323685393 14655.1414189837 FCCP 71215_20130503_1438_B4_7
20130503_1438 71215 71215_20130503_1438 B4 8 Int3 148.981246008768 14655.1414189837 FCCP 71215_20130503_1438_B4_8
20130503_1438 71215 71215_20130503_1438 B4 9 Int3 147.375852122596 14655.1414189837 FCCP 71215_20130503_1438_B4_9
20130503_1438 71215 71215_20130503_1438 B4 10 Int4 23.0706930742146 14655.1414189837 ROTENONE 71215_20130503_1438_B4_10
20130503_1438 71215 71215_20130503_1438 B4 11 Int4 19.8399826407077 14655.1414189837 ROTENONE 71215_20130503_1438_B4_11
20130503_1438 71215 71215_20130503_1438 B4 12 Int4 20.2401310248037 14655.1414189837 ROTENONE 71215_20130503_1438_B4_12
20130503_1438 71215 71215_20130503_1438 B5 1 Int1 55.0866946172048 15453.3197507191 Initial 71215_20130503_1438_B5_1
20130503_1438 71215 71215_20130503_1438 B5 2 Int1 52.4985965425097 15453.3197507191 Initial 71215_20130503_1438_B5_2
20130503_1438 71215 71215_20130503_1438 B5 3 Int1 53.3141765795367 15453.3197507191 Initial 71215_20130503_1438_B5_3
20130503_1438 71215 71215_20130503_1438 B5 4 Int2 25.0837675133455 15453.3197507191 OLIGOMYCIN 71215_20130503_1438_B5_4
20130503_1438 71215 71215_20130503_1438 B5 5 Int2 20.0482944120174 15453.3197507191 OLIGOMYCIN 71215_20130503_1438_B5_5
20130503_1438 71215 71215_20130503_1438 B5 6 Int2 17.4447284936056 15453.3197507191 OLIGOMYCIN 71215_20130503_1438_B5_6
20130503_1438 71215 71215_20130503_1438 B5 7 Int3 113.660449316103 15453.3197507191 FCCP 71215_20130503_1438_B5_7
20130503_1438 71215 71215_20130503_1438 B5 8 Int3 113.063771053729 15453.3197507191 FCCP 71215_20130503_1438_B5_8
20130503_1438 71215 71215_20130503_1438 B5 9 Int3 112.270433532639 15453.3197507191 FCCP 71215_20130503_1438_B5_9
20130503_1438 71215 71215_20130503_1438 B5 10 Int4 10.2898895454763 15453.3197507191 ROTENONE 71215_20130503_1438_B5_10
20130503_1438 71215 71215_20130503_1438 B5 11 Int4 11.7470387371654 15453.3197507191 ROTENONE 71215_20130503_1438_B5_11
20130503_1438 71215 71215_20130503_1438 B5 12 Int4 11.1420132370881 15453.3197507191 ROTENONE 71215_20130503_1438_B5_12
20130503_1438 71215 71215_20130503_1438 B6 1 Int1 87.4545008894005 16324.604506232 Initial 71215_20130503_1438_B6_1
20130503_1438 71215 71215_20130503_1438 B6 2 Int1 79.9811686791 16324.604506232 Initial 71215_20130503_1438_B6_2
20130503_1438 71215 71215_20130503_1438 B6 3 Int1 79.4507066504536 16324.604506232 Initial 71215_20130503_1438_B6_3
20130503_1438 71215 71215_20130503_1438 B6 4 Int2 40.5597819571175 16324.604506232 OLIGOMYCIN 71215_20130503_1438_B6_4
20130503_1438 71215 71215_20130503_1438 B6 5 Int2 33.8049598240099 16324.604506232 OLIGOMYCIN 71215_20130503_1438_B6_5
20130503_1438 71215 71215_20130503_1438 B6 6 Int2 31.1321644970581 16324.604506232 OLIGOMYCIN 71215_20130503_1438_B6_6
20130503_1438 71215 71215_20130503_1438 B6 7 Int3 155.378965769295 16324.604506232 FCCP 71215_20130503_1438_B6_7
20130503_1438 71215 71215_20130503_1438 B6 8 Int3 152.204859962687 16324.604506232 FCCP 71215_20130503_1438_B6_8
20130503_1438 71215 71215_20130503_1438 B6 9 Int3 150.396232860433 16324.604506232 FCCP 71215_20130503_1438_B6_9
20130503_1438 71215 71215_20130503_1438 B6 10 Int4 22.0535339705441 16324.604506232 ROTENONE 71215_20130503_1438_B6_10
20130503_1438 71215 71215_20130503_1438 B6 11 Int4 22.9719529524578 16324.604506232 ROTENONE 71215_20130503_1438_B6_11
20130503_1438 71215 71215_20130503_1438 B6 12 Int4 21.7186159357211 16324.604506232 ROTENONE 71215_20130503_1438_B6_12
20130503_1438 NHDF NHDF_20130503_1438 C2 1 Int1 63.8316261187042 12078.4395973154 Initial NHDF_20130503_1438_C2_1
20130503_1438 NHDF NHDF_20130503_1438 C2 2 Int1 59.6913329712285 12078.4395973154 Initial NHDF_20130503_1438_C2_2
20130503_1438 NHDF NHDF_20130503_1438 C2 3 Int1 59.3231843921342 12078.4395973154 Initial NHDF_20130503_1438_C2_3
20130503_1438 NHDF NHDF_20130503_1438 C2 4 Int2 25.0217986982826 12078.4395973154 OLIGOMYCIN NHDF_20130503_1438_C2_4
20130503_1438 NHDF NHDF_20130503_1438 C2 5 Int2 23.6649797385631 12078.4395973154 OLIGOMYCIN NHDF_20130503_1438_C2_5
20130503_1438 NHDF NHDF_20130503_1438 C2 6 Int2 23.6647421725411 12078.4395973154 OLIGOMYCIN NHDF_20130503_1438_C2_6
20130503_1438 NHDF NHDF_20130503_1438 C2 7 Int3 113.28240517581 12078.4395973154 FCCP NHDF_20130503_1438_C2_7
20130503_1438 NHDF NHDF_20130503_1438 C2 8 Int3 109.56250727541 12078.4395973154 FCCP NHDF_20130503_1438_C2_8
20130503_1438 NHDF NHDF_20130503_1438 C2 9 Int3 107.25190935326 12078.4395973154 FCCP NHDF_20130503_1438_C2_9
20130503_1438 NHDF NHDF_20130503_1438 C2 10 Int4 15.0725450400287 12078.4395973154 ROTENONE NHDF_20130503_1438_C2_10
20130503_1438 NHDF NHDF_20130503_1438 C2 11 Int4 16.2680434595545 12078.4395973154 ROTENONE NHDF_20130503_1438_C2_11
20130503_1438 NHDF NHDF_20130503_1438 C2 12 Int4 16.2833064466146 12078.4395973154 ROTENONE NHDF_20130503_1438_C2_12
20130503_1438 NHDF NHDF_20130503_1438 C3 1 Int1 54.4447026015152 13022.8307766059 Initial NHDF_20130503_1438_C3_1
20130503_1438 NHDF NHDF_20130503_1438 C3 2 Int1 50.2316699789915 13022.8307766059 Initial NHDF_20130503_1438_C3_2
20130503_1438 NHDF NHDF_20130503_1438 C3 3 Int1 50.7691934014826 13022.8307766059 Initial NHDF_20130503_1438_C3_3
20130503_1438 NHDF NHDF_20130503_1438 C3 4 Int2 19.6479499494411 13022.8307766059 OLIGOMYCIN NHDF_20130503_1438_C3_4
20130503_1438 NHDF NHDF_20130503_1438 C3 5 Int2 18.6636525231976 13022.8307766059 OLIGOMYCIN NHDF_20130503_1438_C3_5
20130503_1438 NHDF NHDF_20130503_1438 C3 6 Int2 17.5355554649657 13022.8307766059 OLIGOMYCIN NHDF_20130503_1438_C3_6
20130503_1438 NHDF NHDF_20130503_1438 C3 7 Int3 98.0034508536226 13022.8307766059 FCCP NHDF_20130503_1438_C3_7
20130503_1438 NHDF NHDF_20130503_1438 C3 8 Int3 98.9044867498549 13022.8307766059 FCCP NHDF_20130503_1438_C3_8
20130503_1438 NHDF NHDF_20130503_1438 C3 9 Int3 95.4384696339219 13022.8307766059 FCCP NHDF_20130503_1438_C3_9
20130503_1438 NHDF NHDF_20130503_1438 C3 10 Int4 15.0957992972933 13022.8307766059 ROTENONE NHDF_20130503_1438_C3_10
20130503_1438 NHDF NHDF_20130503_1438 C3 11 Int4 13.771396746149 13022.8307766059 ROTENONE NHDF_20130503_1438_C3_11
20130503_1438 NHDF NHDF_20130503_1438 C3 12 Int4 12.3036110689005 13022.8307766059 ROTENONE NHDF_20130503_1438_C3_12
20130503_1438 71215 71215_20130503_1438 C4 1 Int1 78.3032004739659 14186.5412272291 Initial 71215_20130503_1438_C4_1
20130503_1438 71215 71215_20130503_1438 C4 2 Int1 74.6434727893872 14186.5412272291 Initial 71215_20130503_1438_C4_2
20130503_1438 71215 71215_20130503_1438 C4 3 Int1 72.8115630931196 14186.5412272291 Initial 71215_20130503_1438_C4_3
20130503_1438 71215 71215_20130503_1438 C4 4 Int2 31.9389161151702 14186.5412272291 OLIGOMYCIN 71215_20130503_1438_C4_4
20130503_1438 71215 71215_20130503_1438 C4 5 Int2 28.5087584580599 14186.5412272291 OLIGOMYCIN 71215_20130503_1438_C4_5
20130503_1438 71215 71215_20130503_1438 C4 6 Int2 25.8337113700059 14186.5412272291 OLIGOMYCIN 71215_20130503_1438_C4_6
20130503_1438 71215 71215_20130503_1438 C4 7 Int3 146.131628125901 14186.5412272291 FCCP 71215_20130503_1438_C4_7
20130503_1438 71215 71215_20130503_1438 C4 8 Int3 147.358625983181 14186.5412272291 FCCP 71215_20130503_1438_C4_8
20130503_1438 71215 71215_20130503_1438 C4 9 Int3 144.531907389138 14186.5412272291 FCCP 71215_20130503_1438_C4_9
20130503_1438 71215 71215_20130503_1438 C4 10 Int4 16.5093287939458 14186.5412272291 ROTENONE 71215_20130503_1438_C4_10
20130503_1438 71215 71215_20130503_1438 C4 11 Int4 18.9297239825181 14186.5412272291 ROTENONE 71215_20130503_1438_C4_11
20130503_1438 71215 71215_20130503_1438 C4 12 Int4 18.923826403384 14186.5412272291 ROTENONE 71215_20130503_1438_C4_12
20130503_1438 71215 71215_20130503_1438 C5 1 Int1 87.8040688911241 14405.8604985618 Initial 71215_20130503_1438_C5_1
20130503_1438 71215 71215_20130503_1438 C5 2 Int1 81.7481852123064 14405.8604985618 Initial 71215_20130503_1438_C5_2
20130503_1438 71215 71215_20130503_1438 C5 3 Int1 80.6797421309737 14405.8604985618 Initial 71215_20130503_1438_C5_3
20130503_1438 71215 71215_20130503_1438 C5 4 Int2 43.7558819904106 14405.8604985618 OLIGOMYCIN 71215_20130503_1438_C5_4
20130503_1438 71215 71215_20130503_1438 C5 5 Int2 33.3578344587878 14405.8604985618 OLIGOMYCIN 71215_20130503_1438_C5_5
20130503_1438 71215 71215_20130503_1438 C5 6 Int2 29.9551271104432 14405.8604985618 OLIGOMYCIN 71215_20130503_1438_C5_6
20130503_1438 71215 71215_20130503_1438 C5 7 Int3 150.849389182782 14405.8604985618 FCCP 71215_20130503_1438_C5_7
20130503_1438 71215 71215_20130503_1438 C5 8 Int3 166.697253648076 14405.8604985618 FCCP 71215_20130503_1438_C5_8
20130503_1438 71215 71215_20130503_1438 C5 9 Int3 165.256687506428 14405.8604985618 FCCP 71215_20130503_1438_C5_9
20130503_1438 71215 71215_20130503_1438 C5 10 Int4 18.831839363378 14405.8604985618 ROTENONE 71215_20130503_1438_C5_10
20130503_1438 71215 71215_20130503_1438 C5 11 Int4 19.9333206780895 14405.8604985618 ROTENONE 71215_20130503_1438_C5_11
20130503_1438 71215 71215_20130503_1438 C5 12 Int4 18.7617753518967 14405.8604985618 ROTENONE 71215_20130503_1438_C5_12
20130503_1438 71215 71215_20130503_1438 C6 1 Int1 101.112716755422 14828.9189837009 Initial 71215_20130503_1438_C6_1
20130503_1438 71215 71215_20130503_1438 C6 2 Int1 94.8801829257995 14828.9189837009 Initial 71215_20130503_1438_C6_2
20130503_1438 71215 71215_20130503_1438 C6 3 Int1 94.804915550782 14828.9189837009 Initial 71215_20130503_1438_C6_3
20130503_1438 71215 71215_20130503_1438 C6 4 Int2 59.7226387177167 14828.9189837009 OLIGOMYCIN 71215_20130503_1438_C6_4
20130503_1438 71215 71215_20130503_1438 C6 5 Int2 42.1902962438224 14828.9189837009 OLIGOMYCIN 71215_20130503_1438_C6_5
20130503_1438 71215 71215_20130503_1438 C6 6 Int2 36.1097550764074 14828.9189837009 OLIGOMYCIN 71215_20130503_1438_C6_6
20130503_1438 71215 71215_20130503_1438 C6 7 Int3 190.112160911537 14828.9189837009 FCCP 71215_20130503_1438_C6_7
20130503_1438 71215 71215_20130503_1438 C6 8 Int3 184.581084538898 14828.9189837009 FCCP 71215_20130503_1438_C6_8
20130503_1438 71215 71215_20130503_1438 C6 9 Int3 180.873644756066 14828.9189837009 FCCP 71215_20130503_1438_C6_9
20130503_1438 71215 71215_20130503_1438 C6 10 Int4 20.2769964741332 14828.9189837009 ROTENONE 71215_20130503_1438_C6_10
20130503_1438 71215 71215_20130503_1438 C6 11 Int4 22.9219453987603 14828.9189837009 ROTENONE 71215_20130503_1438_C6_11
20130503_1438 71215 71215_20130503_1438 C6 12 Int4 22.7891711381552 14828.9189837009 ROTENONE 71215_20130503_1438_C6_12
20130503_1438 NHDF NHDF_20130503_1438 D1 1 Int1 32.6009071602079 11578.6792905081 Initial NHDF_20130503_1438_D1_1
20130503_1438 NHDF NHDF_20130503_1438 D1 2 Int1 30.074970810418 11578.6792905081 Initial NHDF_20130503_1438_D1_2
20130503_1438 NHDF NHDF_20130503_1438 D1 3 Int1 30.9059015527226 11578.6792905081 Initial NHDF_20130503_1438_D1_3
20130503_1438 NHDF NHDF_20130503_1438 D1 4 Int2 10.310318830007 11578.6792905081 OLIGOMYCIN NHDF_20130503_1438_D1_4
20130503_1438 NHDF NHDF_20130503_1438 D1 5 Int2 10.17701243288 11578.6792905081 OLIGOMYCIN NHDF_20130503_1438_D1_5
20130503_1438 NHDF NHDF_20130503_1438 D1 6 Int2 10.4841371387249 11578.6792905081 OLIGOMYCIN NHDF_20130503_1438_D1_6
20130503_1438 NHDF NHDF_20130503_1438 D1 7 Int3 57.3932127512569 11578.6792905081 FCCP NHDF_20130503_1438_D1_7
20130503_1438 NHDF NHDF_20130503_1438 D1 8 Int3 55.9156711994219 11578.6792905081 FCCP NHDF_20130503_1438_D1_8
20130503_1438 NHDF NHDF_20130503_1438 D1 9 Int3 54.8020772386085 11578.6792905081 FCCP NHDF_20130503_1438_D1_9
20130503_1438 NHDF NHDF_20130503_1438 D1 10 Int4 5.96145019181745 11578.6792905081 ROTENONE NHDF_20130503_1438_D1_10
20130503_1438 NHDF NHDF_20130503_1438 D1 11 Int4 6.99083879134252 11578.6792905081 ROTENONE NHDF_20130503_1438_D1_11
20130503_1438 NHDF NHDF_20130503_1438 D1 12 Int4 6.84201570688156 11578.6792905081 ROTENONE NHDF_20130503_1438_D1_12
20130503_1438 NHDF NHDF_20130503_1438 D2 1 Int1 59.9857221699122 10073.4060402685 Initial NHDF_20130503_1438_D2_1
20130503_1438 NHDF NHDF_20130503_1438 D2 2 Int1 56.1297248808926 10073.4060402685 Initial NHDF_20130503_1438_D2_2
20130503_1438 NHDF NHDF_20130503_1438 D2 3 Int1 56.3867459583066 10073.4060402685 Initial NHDF_20130503_1438_D2_3
20130503_1438 NHDF NHDF_20130503_1438 D2 4 Int2 21.0905476368199 10073.4060402685 OLIGOMYCIN NHDF_20130503_1438_D2_4
20130503_1438 NHDF NHDF_20130503_1438 D2 5 Int2 20.310979663322 10073.4060402685 OLIGOMYCIN NHDF_20130503_1438_D2_5
20130503_1438 NHDF NHDF_20130503_1438 D2 6 Int2 20.1799571921555 10073.4060402685 OLIGOMYCIN NHDF_20130503_1438_D2_6
20130503_1438 NHDF NHDF_20130503_1438 D2 7 Int3 120.053735374647 10073.4060402685 FCCP NHDF_20130503_1438_D2_7
20130503_1438 NHDF NHDF_20130503_1438 D2 8 Int3 114.197510638503 10073.4060402685 FCCP NHDF_20130503_1438_D2_8
20130503_1438 NHDF NHDF_20130503_1438 D2 9 Int3 110.146980068696 10073.4060402685 FCCP NHDF_20130503_1438_D2_9
20130503_1438 NHDF NHDF_20130503_1438 D2 10 Int4 9.07423115953261 10073.4060402685 ROTENONE NHDF_20130503_1438_D2_10
20130503_1438 NHDF NHDF_20130503_1438 D2 11 Int4 10.4094595638011 10073.4060402685 ROTENONE NHDF_20130503_1438_D2_11
20130503_1438 NHDF NHDF_20130503_1438 D2 12 Int4 10.4286192455432 10073.4060402685 ROTENONE NHDF_20130503_1438_D2_12
